,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
8697,0,0.676264747,26,0,0.066915489,3750.0,4,0,0,0,0.0
8698,1,0.361518667,55,3,0.648226097,3325.0,12,0,1,0,0.0
8699,0,0.093512619,43,0,0.34816319,16250.0,5,0,2,0,0.0
8700,1,0.176098079,50,0,0.416450364,23500.0,22,0,4,0,2.0
8701,0,0.9999999,79,0,0.0,,0,0,0,0,0.0
8702,1,0.9999999,29,4,0.403623868,3200.0,4,1,1,1,0.0
8703,1,0.62871442,46,0,0.96383936,6000.0,15,0,2,0,0.0
8704,0,0.331633367,57,0,0.526667362,9580.0,9,0,1,0,3.0
8705,1,0.682694353,39,0,0.271517997,3833.0,5,0,0,0,0.0
8706,1,0.9999999,26,0,0.119919719,1992.0,2,2,0,0,0.0
8707,0,0.083436758,50,0,69.0,,2,0,0,0,0.0
8708,0,0.158168366,54,0,0.316217909,6387.0,4,0,1,0,1.0
8709,1,0.11540755,41,0,0.321886144,7570.0,7,0,2,1,0.0
8710,0,0.9999999,45,0,1253.0,,5,0,1,0,2.0
8711,0,0.039323093,57,0,1296.0,,13,0,1,0,3.0
8712,1,0.903946248,52,0,1.706146927,2000.0,9,0,2,1,0.0
8713,0,0.024343616,60,0,0.27744448,9500.0,20,0,3,0,1.0
8714,0,0.009006453,28,0,0.855635758,1800.0,6,0,2,0,0.0
8715,0,0.052206562,76,0,0.127464593,3600.0,5,0,0,0,1.0
8716,0,0.0,51,2,0.481931112,7083.0,9,0,2,0,2.0
8717,0,0.9999999,95,0,0.0,,1,0,0,0,0.0
8718,1,0.315811004,40,0,0.264367816,5828.0,6,0,0,0,1.0
8719,1,0.974301285,44,1,0.34495688,8000.0,8,0,1,0,0.0
8720,0,0.54102849,46,0,0.176260534,7000.0,8,0,1,0,4.0
8721,1,0.964497041,55,0,0.202069385,6571.0,14,0,1,0,3.0
8722,0,0.342205691,62,0,0.332956792,3540.0,7,0,1,0,2.0
8723,1,0.14183701,48,0,0.17868281,5450.0,13,0,0,0,1.0
8724,0,0.012786962,57,1,0.326334733,5000.0,6,0,2,0,0.0
8725,0,0.599415079,67,0,0.637246501,3500.0,8,0,1,0,0.0
8726,1,0.296703297,32,2,0.262315943,5500.0,10,1,0,0,2.0
8727,0,0.871791628,55,1,0.141268699,12500.0,14,0,0,0,0.0
8728,0,0.302873689,86,0,0.43342113,3416.0,10,0,2,0,0.0
8729,0,0.122711364,49,0,0.361396304,5843.0,5,0,2,0,2.0
8730,0,0.63895812,43,0,0.349216928,3000.0,6,1,0,0,0.0
8731,0,0.042257845,53,0,1531.0,,6,0,1,0,0.0
8732,0,0.009867237,69,0,0.087080934,28306.0,9,0,2,0,0.0
8733,0,0.290298646,65,0,515.0,,9,0,0,0,0.0
8734,0,0.003980948,76,0,0.001147842,4355.0,11,0,0,0,1.0
8735,1,0.9999999,29,0,0.516571724,3861.0,4,0,2,0,1.0
8736,0,0.029847469,72,0,52.0,,7,0,0,0,1.0
8737,0,0.440624772,30,0,1753.0,,9,0,2,0,0.0
8738,0,0.580268025,65,0,0.547738033,7603.0,14,0,3,0,0.0
8739,1,0.907573813,25,3,619.0,0.0,5,2,0,1,1.0
8740,1,0.20304072,50,0,0.357528494,5000.0,13,0,1,0,2.0
8741,1,1.047203814,38,1,0.520732121,8850.0,9,4,1,2,5.0
8742,1,0.950585547,41,2,0.32111476,11266.0,6,1,1,0,0.0
8743,1,0.810478482,43,0,2707.0,,11,0,1,0,2.0
8744,1,0.928126769,47,1,0.078368653,2500.0,3,0,0,1,0.0
8745,1,0.624175946,54,0,0.568947368,5699.0,10,0,4,0,0.0
8746,0,0.997363876,36,0,0.777160631,4500.0,8,0,2,0,3.0
8747,0,0.042575286,49,0,33.0,,6,0,0,0,0.0
8748,1,0.009750346,49,0,0.0055666,2514.0,4,1,0,0,0.0
8749,1,0.501868639,47,0,1.686971235,6500.0,16,0,3,0,1.0
8750,0,0.017305398,64,0,0.199053313,8027.0,6,0,1,0,0.0
8751,1,0.503012434,50,3,0.071447614,3750.0,11,0,0,0,0.0
8752,0,0.0,57,0,2043.0,,6,0,2,0,
8753,0,0.012087843,56,0,0.008326395,1200.0,4,0,0,0,0.0
8754,0,0.164329287,30,0,511.0,,4,0,0,0,0.0
8755,1,0.573072147,55,0,0.483981571,9332.0,21,0,2,0,3.0
8756,0,0.375278163,68,2,0.457392719,9833.0,14,0,2,0,0.0
8757,1,1.002920225,52,0,0.264631043,2750.0,6,0,0,0,0.0
8758,0,0.0,25,0,0.601156069,864.0,2,0,0,1,0.0
8759,0,0.590419049,50,0,0.611760986,3162.0,8,0,2,0,0.0
8760,1,0.908955355,49,0,0.442963122,9300.0,8,0,2,0,0.0
8761,1,0.460941641,35,0,0.856028794,3333.0,6,0,2,0,2.0
8762,0,0.197684336,74,0,0.219356129,5000.0,15,0,1,0,0.0
8763,0,0.186204454,49,0,0.965394475,7021.0,9,0,3,0,2.0
8764,0,0.199624265,25,0,0.075692659,3500.0,5,0,0,0,0.0
8765,0,0.039761537,44,0,0.776805799,4000.0,23,0,4,0,2.0
8766,0,0.0,49,0,0.38351664,7000.0,5,0,2,0,2.0
8767,0,0.032953048,73,0,21.0,,1,0,0,0,0.0
8768,1,0.798896647,54,3,0.586834419,4450.0,12,0,2,0,0.0
8769,0,0.444815615,63,0,0.647243197,7018.0,17,0,4,0,1.0
8770,1,0.344297373,38,0,1.789157965,4500.0,23,14,11,1,0.0
8771,0,0.0,52,0,0.0,7666.0,2,0,0,0,2.0
8772,0,0.087742688,72,0,1567.0,,4,0,1,0,0.0
8773,1,0.068226873,82,1,543.0,,12,0,1,0,1.0
8774,1,0.0,76,1,0.324380782,3350.0,6,0,1,0,0.0
8775,1,0.9999999,41,0,0.061292472,1500.0,1,2,0,0,2.0
8776,0,0.9999999,52,0,0.173099078,3471.0,3,0,0,0,3.0
8777,1,0.9999999,52,3,1773.0,,1,0,1,0,0.0
8778,1,0.949346841,25,0,0.062316285,1700.0,1,0,0,0,0.0
8779,1,0.37321564,45,5,3274.0,,11,1,1,3,0.0
8780,0,0.961148407,48,1,0.317636434,7750.0,5,0,2,0,1.0
8781,0,0.371950327,60,0,0.368757259,6887.0,8,0,0,0,0.0
8782,0,0.583097529,68,1,0.400307633,5200.0,11,0,1,0,0.0
8783,1,0.179494391,63,0,0.442011046,5250.0,5,0,2,0,0.0
8784,1,0.498985396,43,1,0.55786005,5158.0,14,0,1,0,3.0
8785,0,0.052555695,71,0,33.0,,8,0,0,0,0.0
8786,1,0.9999999,58,1,0.195149678,7916.0,3,1,1,0,1.0
8787,0,0.541166736,29,0,0.055687768,2100.0,2,0,0,0,0.0
8788,0,0.118960347,26,1,0.004456328,2243.0,2,0,0,0,0.0
8789,1,0.762408771,39,0,0.529433543,2700.0,6,0,0,0,4.0
8790,1,0.945688651,51,1,4189.0,,6,0,1,1,4.0
8791,1,0.336968375,45,0,807.0,,8,1,0,0,5.0
8792,0,0.131600211,63,0,0.576325656,5600.0,28,0,2,0,0.0
8793,0,0.9999999,27,0,0.505224898,2200.0,4,0,0,0,0.0
8794,0,0.890013748,34,0,0.039669421,5444.0,3,0,0,0,0.0
8795,0,0.0427054,62,0,0.389984401,25000.0,26,0,6,0,0.0
8796,1,0.860840581,43,4,0.37139368,6550.0,10,1,0,4,0.0
8797,1,0.112222092,59,3,0.517015958,5200.0,9,0,2,0,0.0
8798,1,0.000869187,29,0,0.733422193,3000.0,5,3,1,2,2.0
8799,0,0.09660391,43,0,0.393814158,7500.0,14,0,1,0,3.0
8800,0,0.030782734,87,0,29.0,,5,0,0,0,
8801,0,0.037874666,62,0,0.186863438,4810.0,10,0,0,0,1.0
8802,1,0.931133608,47,1,0.50429914,5000.0,6,3,1,0,2.0
8803,1,1.464387464,31,1,251.0,,3,0,0,0,0.0
8804,0,0.302361239,53,0,2395.0,0.0,20,0,1,0,0.0
8805,1,1.101802757,48,3,0.926512031,4612.0,12,5,5,2,3.0
8806,1,0.9999999,44,0,0.406735751,7333.0,3,0,2,0,2.0
8807,0,0.9999999,49,0,0.451419432,2500.0,4,0,0,0,0.0
8808,0,0.153028232,69,1,0.093340661,10916.0,6,1,1,0,0.0
8809,0,1.080204399,43,1,0.122774133,3200.0,6,0,0,0,0.0
8810,1,0.884724819,54,0,0.32395467,7676.0,11,0,2,0,0.0
8811,0,0.0,39,0,0.5257123,5755.0,6,0,2,0,1.0
8812,1,0.780747205,51,0,0.268395563,6400.0,12,0,1,0,0.0
8813,0,0.001916053,47,0,0.150339476,3092.0,4,0,0,0,0.0
8814,1,0.141560799,43,2,0.471901219,6316.0,4,3,1,0,3.0
8815,1,0.9999999,35,0,637.0,,2,1,0,0,0.0
8816,1,0.9999999,41,0,0.634595874,5913.0,5,0,2,0,1.0
8817,1,0.005944334,54,0,0.594966936,5443.0,9,0,2,0,0.0
8818,1,0.404266168,42,4,0.384882016,7500.0,19,0,1,2,1.0
8819,1,0.641769724,35,0,0.66012045,3818.0,13,0,2,0,2.0
8820,0,0.01914149,45,0,8.0,0.0,2,0,0,0,0.0
8821,0,0.012382563,54,0,0.536700868,3800.0,13,0,1,0,1.0
8822,0,0.302505975,55,0,0.319358103,13833.0,19,0,2,0,2.0
8823,1,0.334778337,44,2,0.553089382,5000.0,10,0,1,0,3.0
8824,1,0.9999999,29,0,0.537793223,1150.0,2,0,0,0,0.0
8825,1,0.956886461,70,0,0.179937952,1933.0,4,0,0,0,1.0
8826,1,0.239849079,41,1,0.860609293,15000.0,23,0,12,0,3.0
8827,0,0.010217074,47,0,0.001756783,5122.0,2,0,0,0,3.0
8828,0,1.01065956,24,0,0.160835049,3400.0,7,0,0,0,0.0
8829,0,0.9999999,43,0,0.0,,0,0,0,0,0.0
8830,1,0.708963219,48,1,0.208113127,7000.0,6,2,0,2,0.0
8831,1,1.196004994,33,0,0.078517865,6800.0,5,1,0,0,4.0
8832,1,0.9999999,28,0,0.087825777,2800.0,1,0,0,0,0.0
8833,1,1.005165806,40,3,0.690551575,6000.0,8,0,2,0,4.0
8834,0,0.069469535,81,0,1807.0,,10,0,1,0,0.0
8835,0,0.019418776,64,0,0.036567946,10500.0,13,0,1,0,0.0
8836,0,0.357513341,59,0,1806.0,,10,0,0,0,0.0
8837,1,0.71138756,28,0,0.103075644,2405.0,5,0,0,0,1.0
8838,0,0.9999999,61,0,0.180720619,5300.0,7,0,1,0,0.0
8839,0,0.138538899,54,0,0.249488934,11250.0,8,0,1,0,4.0
8840,0,0.009639594,52,0,0.262440354,4400.0,5,0,0,0,0.0
8841,1,1.469857619,28,0,0.206500077,6522.0,4,4,0,0,2.0
8842,0,0.0,78,0,0.0,,3,0,0,0,0.0
8843,1,1.007090265,66,6,0.41943662,3549.0,8,2,0,1,0.0
8844,0,0.026129095,55,1,0.367650588,12500.0,23,0,2,0,2.0
8845,1,0.921483936,47,1,0.218956209,3333.0,5,1,0,0,2.0
8846,0,0.024552827,63,0,0.256025867,3401.0,9,0,0,0,0.0
8847,0,0.151995748,27,0,162.0,,9,0,0,0,0.0
8848,0,0.18029454,64,0,2249.0,,18,0,1,0,0.0
8849,0,0.389287942,43,0,1905.0,,9,0,1,0,0.0
8850,0,0.637009075,29,0,0.302821595,4500.0,8,0,0,0,1.0
8851,0,0.030731285,59,0,0.285385897,17400.0,13,0,1,0,0.0
8852,0,0.66551411,42,1,1.001565558,5109.0,17,0,1,0,1.0
8853,1,0.9999999,28,0,0.08622449,3919.0,1,1,0,0,1.0
8854,0,0.052170581,69,0,0.32185504,3600.0,14,0,2,0,0.0
8855,1,0.461634435,39,1,0.216198126,5975.0,10,0,0,0,1.0
8856,1,0.478997276,51,0,0.627653683,5416.0,15,0,2,0,2.0
8857,0,0.669006619,43,0,0.296378583,4500.0,9,0,0,0,1.0
8858,0,0.59604032,39,0,0.594181164,3333.0,11,0,1,0,1.0
8859,1,0.756243756,66,1,0.414383562,2627.0,7,0,1,1,2.0
8860,0,0.0,51,0,0.342207224,8000.0,9,0,1,0,3.0
8861,0,0.093646841,40,0,0.160209948,4000.0,4,0,0,0,1.0
8862,1,0.316947175,40,1,0.211964673,6000.0,9,0,1,0,0.0
8863,1,0.001735243,58,4,0.901891587,7083.0,8,1,3,1,1.0
8864,1,0.9999999,42,98,21.0,,0,98,0,98,0.0
8865,1,0.9999999,35,2,0.109341728,10800.0,8,2,0,0,0.0
8866,0,0.052389522,27,0,0.00155521,4500.0,1,0,0,0,1.0
8867,0,1.760797342,43,0,301.0,,2,0,0,1,0.0
8868,1,0.914534439,46,2,0.608269336,14583.0,8,0,4,0,2.0
8869,0,0.13527952,58,0,0.342005076,9455.0,11,0,2,0,2.0
8870,1,1.033202428,37,0,0.04996215,5283.0,5,0,0,0,3.0
8871,1,0.9999999,31,1,0.643921192,2080.0,2,4,1,1,2.0
8872,0,0.046171262,55,0,1.043478261,1540.0,10,0,1,0,1.0
8873,0,0.497562805,52,0,0.283101683,4100.0,3,0,2,0,0.0
8874,0,0.106757297,47,0,0.002499219,3200.0,2,0,0,0,1.0
8875,0,0.44020152,79,0,0.650444864,7417.0,16,0,1,0,1.0
8876,1,0.417762418,50,0,0.37102345,5500.0,8,0,1,0,0.0
8877,1,0.9999999,40,1,0.111972007,4000.0,1,4,0,0,1.0
8878,1,0.583708146,64,1,0.113644335,2850.0,6,0,0,0,0.0
8879,1,0.979198286,35,6,0.266690468,2800.0,8,3,0,0,0.0
8880,0,0.008774781,78,0,0.215659129,6500.0,8,0,1,0,0.0
8881,1,0.60205306,77,3,1.062877872,2480.0,7,0,2,0,0.0
8882,1,0.136994044,35,0,0.021668514,78500.0,4,0,1,0,2.0
8883,1,0.9999999,60,98,0.0,,0,98,0,98,0.0
8884,0,0.2059883,62,0,0.136279225,21000.0,13,0,1,0,0.0
8885,1,0.141615042,52,1,0.589719181,2100.0,8,0,1,0,1.0
8886,0,0.9999999,45,0,1078.0,,2,0,1,0,
8887,0,0.0,71,0,0.0,6501.0,2,0,0,0,0.0
8888,0,0.0,57,0,0.372662734,10000.0,11,0,2,0,2.0
8889,1,0.0,46,0,0.277835372,4822.0,7,0,1,0,4.0
8890,1,0.157661889,40,0,0.282071793,10000.0,16,0,1,0,2.0
8891,1,0.473301522,59,0,0.352312179,7200.0,23,0,1,0,0.0
8892,0,0.587536101,44,0,0.435224254,6398.0,10,0,0,0,3.0
8893,0,0.578908422,59,0,0.191259313,11005.0,10,0,0,0,1.0
8894,0,0.275752471,36,0,0.412041116,6809.0,13,0,1,0,0.0
8895,1,0.9999999,42,0,0.0,,0,1,0,0,
8896,1,0.0,45,2,0.084254144,2895.0,2,0,0,0,2.0
8897,0,0.057194838,81,0,0.188503967,15500.0,25,0,2,0,1.0
8898,1,0.827089721,62,0,0.223764575,1800.0,3,0,1,2,0.0
8899,1,0.937856455,52,2,0.709525132,3600.0,10,0,2,2,0.0
8900,1,0.9999999,34,0,0.544151949,3000.0,4,0,2,1,2.0
8901,1,0.571053138,75,0,0.354443309,1957.0,7,0,0,0,1.0
8902,1,1.71536069,35,0,0.824530817,9750.0,16,0,2,0,2.0
8903,0,0.043792097,77,0,0.360808709,4500.0,6,0,2,0,0.0
8904,1,0.995286388,42,1,0.505749042,6000.0,14,0,1,0,1.0
8905,0,0.039585853,34,0,0.33096972,5217.0,7,0,1,0,1.0
8906,0,0.049657502,70,0,518.0,,4,0,0,0,0.0
8907,0,0.046231792,75,0,0.101313321,532.0,2,0,0,0,0.0
8908,0,0.678464307,40,1,0.105973507,4000.0,8,1,0,2,0.0
8909,1,0.873260612,42,4,0.482551745,10000.0,10,0,2,2,3.0
8910,1,0.9999999,48,1,0.069762275,4500.0,1,0,0,0,0.0
8911,1,0.66787865,30,5,0.289892632,2700.0,6,1,0,0,0.0
8912,0,0.666068387,48,1,0.648783739,3000.0,18,0,1,0,3.0
8913,0,0.058541907,24,0,0.010745891,3163.0,3,0,0,0,0.0
8914,1,0.420808482,42,0,0.275494335,4500.0,23,1,0,0,1.0
8915,1,0.0,56,3,2956.0,,5,0,1,0,0.0
8916,0,0.787588318,46,0,0.648235054,4900.0,15,0,1,0,2.0
8917,0,0.176659663,66,0,0.126934007,9500.0,22,0,0,0,0.0
8918,0,0.236731598,63,0,0.410260126,13800.0,18,0,2,0,2.0
8919,0,0.287968442,73,0,1.034991252,4000.0,21,0,3,0,0.0
8920,1,0.577919961,41,0,1.23939171,8153.0,15,0,4,0,0.0
8921,0,0.571355552,51,0,0.732544576,6000.0,8,0,1,0,2.0
8922,1,0.364390379,49,0,0.88968073,7015.0,10,0,6,0,0.0
8923,1,0.410635746,48,0,0.085201794,2452.0,10,1,0,0,1.0
8924,1,0.83006294,41,0,0.268514312,2200.0,8,2,0,0,0.0
8925,1,1.688622754,34,0,0.096298895,5700.0,2,3,0,1,1.0
8926,1,0.660654608,55,0,0.628605914,8284.0,16,0,2,0,1.0
8927,0,0.029209013,51,0,0.099083989,7750.0,4,0,1,0,0.0
8928,0,0.063486251,36,0,0.228494321,8892.0,10,0,2,0,0.0
8929,0,0.489434249,43,0,0.230681331,7000.0,14,0,0,0,1.0
8930,1,0.9999999,46,2,0.561131387,3287.0,3,2,1,0,3.0
8931,1,1.096890724,31,0,0.318099195,3850.0,8,3,0,0,0.0
8932,0,0.271972803,55,0,0.306670833,6400.0,11,0,2,0,0.0
8933,1,1.028714267,24,1,249.0,,4,0,0,0,0.0
8934,0,0.988858204,42,0,0.213291285,13000.0,7,0,2,0,2.0
8935,0,0.109431733,43,1,0.063367079,8000.0,12,0,0,0,1.0
8936,1,1.009462759,30,2,0.570130264,3300.0,11,5,0,2,4.0
8937,0,0.0,45,0,0.454243848,3616.0,4,0,1,0,0.0
8938,1,0.713950057,46,1,0.743714026,3300.0,8,0,1,0,2.0
8939,0,0.172871513,53,0,1.651116295,3000.0,14,0,1,0,0.0
8940,0,0.081197293,41,0,0.017219034,5400.0,6,0,0,0,1.0
8941,0,0.020332717,68,0,0.003893323,5136.0,4,0,0,0,0.0
8942,0,0.091253018,46,0,0.189380703,10301.0,15,0,2,0,2.0
8943,1,0.236067721,72,0,0.383360766,13365.0,10,0,3,0,0.0
8944,1,0.377623144,44,1,0.185881219,8300.0,5,0,1,0,2.0
8945,1,0.872966085,49,3,1203.0,,4,2,1,1,2.0
8946,1,0.9999999,54,0,0.122244944,4400.0,2,2,0,0,0.0
8947,0,0.002543423,76,1,223.0,,7,0,0,0,0.0
8948,1,0.51655503,55,1,0.363918034,14200.0,17,0,2,0,0.0
8949,0,0.131475946,55,0,0.876472199,3650.0,15,0,1,0,1.0
8950,1,0.015025403,56,0,3359.0,,12,0,2,0,1.0
8951,0,0.021798547,59,0,0.426794676,4582.0,6,0,2,0,0.0
8952,1,0.537332084,42,2,844.0,,6,0,1,0,0.0
8953,1,0.9999999,46,1,3791.0,,3,6,1,0,0.0
8954,1,0.923865675,34,0,0.34721899,4296.0,13,0,1,0,4.0
8955,0,0.180574235,55,0,0.535066982,3806.0,6,0,1,0,0.0
8956,1,0.9999999,30,0,27.0,,1,0,0,0,0.0
8957,1,0.0,45,1,0.087155963,4795.0,3,6,0,0,0.0
8958,0,0.043089191,66,0,185.0,,6,0,0,0,0.0
8959,1,0.993820429,34,0,0.693608152,4317.0,7,0,2,0,2.0
8960,1,0.559053454,75,0,2.314423657,1656.0,17,0,2,1,0.0
8961,0,0.971651417,50,0,0.053010517,14166.0,5,0,0,0,0.0
8962,1,0.794800578,49,2,0.216048601,7900.0,10,1,1,0,2.0
8963,1,0.9999999,36,1,0.460648479,7000.0,8,0,3,1,1.0
8964,1,0.761560592,65,1,0.38150697,5666.0,6,1,1,0,0.0
8965,0,0.521539455,61,0,0.909411765,5099.0,16,0,2,0,0.0
8966,0,0.175839304,49,0,0.016612281,10112.0,7,0,0,0,3.0
8967,1,1.093381324,47,2,1.444699403,2178.0,8,0,2,2,1.0
8968,1,0.059756298,66,0,0.250163624,13750.0,16,0,2,0,0.0
8969,1,0.958552117,48,0,584.0,,4,2,0,1,0.0
8970,0,0.233430068,63,0,0.107417916,7400.0,12,0,0,0,0.0
8971,0,0.033705768,50,0,0.009898268,3636.0,5,0,0,0,0.0
8972,1,0.739464418,67,0,1.083739199,6364.0,22,0,9,0,0.0
8973,0,0.022842689,86,0,0.00679864,5000.0,6,0,0,0,0.0
8974,1,1.098371777,33,4,5225.0,,7,1,2,0,0.0
8975,1,0.165507635,39,0,0.547702152,6875.0,9,0,1,0,2.0
8976,0,0.690934367,54,1,1.216841187,4583.0,15,0,2,0,0.0
8977,1,1.054011572,38,2,1.732909974,2676.0,12,0,2,2,0.0
8978,0,0.467410002,50,0,0.213926071,8142.0,8,0,1,0,0.0
8979,0,0.300273228,58,0,0.302265132,13464.0,11,0,2,0,3.0
8980,0,0.748821563,51,0,0.336943442,4985.0,15,0,0,0,0.0
8981,0,0.673097183,68,0,0.607735925,4937.0,6,0,1,0,0.0
8982,1,0.434846746,45,0,396.0,,4,1,0,0,0.0
8983,0,0.015021048,41,0,1882.0,,7,0,1,0,1.0
8984,1,1.019994446,28,0,452.5,1.0,11,0,0,0,3.0
8985,0,1.03240262,31,0,0.166733307,2500.0,7,0,0,0,5.0
8986,1,0.57985084,42,0,0.594224361,2700.0,8,0,0,0,0.0
8987,1,0.9999999,31,0,108.0,,2,2,0,0,0.0
8988,1,0.860241984,52,0,1.13398086,7000.0,18,0,4,0,1.0
8989,0,0.0,71,0,0.130175913,3694.0,9,0,0,0,1.0
8990,0,0.0,48,0,0.543452824,9400.0,18,0,1,0,0.0
8991,1,0.752808989,26,2,217.0,,6,0,0,0,
8992,0,0.301762042,70,1,2335.0,,10,0,1,0,0.0
8993,1,0.867798762,36,4,0.18832467,2500.0,7,2,0,0,0.0
8994,0,0.155011419,43,0,4069.0,,13,0,3,0,0.0
8995,1,0.999949847,33,6,0.259772005,45000.0,10,5,2,1,0.0
8996,1,0.996890725,31,2,1413.0,0.0,6,0,0,0,0.0
8997,0,0.389870116,41,0,0.016318438,13113.0,3,0,0,0,4.0
8998,0,0.9999999,44,0,1766.0,,2,0,1,0,0.0
8999,1,0.9999999,51,1,1557.0,,3,1,1,0,0.0
9000,0,0.311684416,48,0,0.753678694,4960.0,5,0,2,0,1.0
9001,0,0.0,67,0,81.0,,8,0,1,0,0.0
9002,0,0.915149962,28,0,0.110298598,1640.0,6,0,0,0,0.0
9003,1,0.462920464,47,0,706.0,,11,0,0,0,1.0
9004,1,0.483011326,32,1,0.231345948,2800.0,8,0,0,0,0.0
9005,0,0.2187219,48,0,0.304720134,9575.0,9,0,1,0,1.0
9006,1,0.072377338,39,0,0.435521493,3000.0,10,1,1,0,3.0
9007,0,0.01333295,63,0,0.004192196,3100.0,3,0,0,0,0.0
9008,0,0.3295642,37,0,0.324647781,6600.0,10,0,1,0,1.0
9009,0,0.657364138,45,1,0.476084348,5832.0,10,0,1,0,2.0
9010,1,0.967387975,80,0,1.715938979,1900.0,16,0,2,0,1.0
9011,1,0.9999999,32,0,0.10182606,3230.0,1,1,0,1,0.0
9012,0,0.9999999,48,2,2150.0,,5,0,2,1,1.0
9013,1,0.9999999,28,0,0.262226362,2146.0,1,1,0,0,2.0
9014,1,0.9999999,51,1,0.070289983,17000.0,3,1,0,0,6.0
9015,1,0.869048685,62,1,2.021295089,2300.0,20,0,2,0,2.0
9016,0,0.243093923,51,0,0.333888704,3000.0,13,0,0,0,0.0
9017,0,0.173135539,63,0,1.144570286,1500.0,13,0,0,0,0.0
9018,0,0.080116357,34,0,0.466048541,3666.0,5,0,1,0,0.0
9019,1,0.915246167,50,2,0.460296097,5200.0,8,4,1,2,1.0
9020,0,0.605656604,33,0,0.874098991,2080.0,3,0,1,0,0.0
9021,1,0.111439723,46,0,371.0,,9,0,0,0,2.0
9022,0,0.000544297,62,2,0.287175325,6159.0,20,0,2,0,0.0
9023,0,0.847820451,72,0,0.211697076,4000.0,8,0,0,0,0.0
9024,0,0.9999999,22,98,0.0,,0,98,0,98,0.0
9025,1,0.827242525,61,0,0.01029897,10000.0,1,1,0,0,0.0
9026,0,0.012481019,71,0,11.0,,7,0,0,0,
9027,0,0.024417774,53,0,0.013726147,5973.0,9,0,0,0,2.0
9028,0,0.029303888,52,0,0.20663183,15500.0,12,0,1,0,0.0
9029,1,1.478405316,38,2,0.354550237,1900.0,4,0,0,0,2.0
9030,1,0.618413352,52,0,3795.0,,21,0,1,1,1.0
9031,1,0.342832146,47,1,0.259490844,2238.0,2,4,0,0,2.0
9032,0,0.062421881,34,0,1.205897051,2000.0,6,0,1,0,0.0
9033,1,0.88372093,27,0,0.012497917,6000.0,4,0,0,0,0.0
9034,0,0.148017504,58,0,0.250608273,6575.0,8,0,1,0,1.0
9035,0,0.2137575,53,1,0.297837578,10404.0,9,0,2,0,1.0
9036,1,0.9999999,49,0,0.182101295,6100.0,5,0,0,0,0.0
9037,0,0.283589551,53,2,0.980679547,1500.0,7,0,1,0,0.0
9038,1,0.825793552,40,2,0.955522239,2000.0,9,0,0,0,2.0
9039,1,0.9999999,56,0,0.183962264,3391.0,1,2,0,0,0.0
9040,0,0.298059965,54,1,0.784431138,500.0,4,0,0,1,0.0
9041,1,0.115861779,31,0,1594.0,,6,0,1,0,2.0
9042,0,0.785606325,28,0,0.236503856,3500.0,8,0,0,0,0.0
9043,0,0.605170722,63,0,572.0,,4,0,0,0,0.0
9044,0,0.423173292,47,0,0.356477561,5904.0,11,0,2,0,3.0
9045,0,0.014115951,56,0,227.0,,12,0,0,0,1.0
9046,0,0.192301023,57,0,1452.0,,9,0,1,0,0.0
9047,1,0.92371926,50,5,0.168107469,16078.0,15,3,0,0,2.0
9048,1,0.028075563,45,0,0.317589992,7833.0,12,1,2,0,0.0
9049,1,0.334184379,65,0,0.348245614,4559.0,9,0,2,0,0.0
9050,1,0.963394508,48,2,4519.0,,9,0,2,0,1.0
9051,1,1.386017006,38,0,0.672075149,1170.0,6,0,0,2,2.0
9052,0,0.048555232,63,0,70.0,,8,0,0,0,0.0
9053,1,0.0,31,0,0.018490904,3352.0,2,0,0,0,1.0
9054,1,0.908366534,35,2,0.23431427,1800.0,3,1,0,1,0.0
9055,0,0.20040521,60,0,2182.0,,8,0,2,0,1.0
9056,1,0.9999999,54,0,509.0,,3,0,0,0,3.0
9057,1,0.409845765,55,1,0.606127316,5450.0,16,0,2,3,3.0
9058,1,0.0,62,2,3489.0,,18,0,2,1,0.0
9059,0,0.9999999,37,0,0.627159309,2083.0,3,0,1,0,4.0
9060,1,1.34620506,74,1,0.124943208,2200.0,5,3,0,1,0.0
9061,0,0.0,38,0,0.22995992,1995.0,4,0,0,0,3.0
9062,1,1.823920266,46,1,0.193437619,2620.0,24,1,0,0,3.0
9063,1,0.9999999,25,98,0.0,,0,98,0,98,
9064,1,0.016449589,79,0,0.055028095,5160.0,5,0,0,1,0.0
9065,1,0.644145288,53,0,2163.0,,7,0,1,0,
9066,1,0.573339112,38,0,0.253286428,5400.0,10,1,0,0,0.0
9067,1,0.914017197,49,5,0.451794278,6046.0,5,2,2,0,0.0
9068,0,0.048748805,68,0,0.019516877,6250.0,6,0,0,0,1.0
9069,1,1.083075804,62,1,0.524135961,3500.0,9,0,0,0,1.0
9070,1,0.538073669,53,0,0.406379681,20000.0,9,0,1,1,1.0
9071,1,0.452483866,56,0,0.390013055,18383.0,39,0,2,0,2.0
9072,1,0.372030413,38,0,1.005247243,11243.0,9,0,6,0,1.0
9073,1,0.9999999,35,0,101.0,,1,1,0,0,3.0
